,Unnamed: 0,date,open,high,low,close,adj close,volume,MACD,RSI,TEMA,ADR,week_trend
1057,1058,2022-04-20,20972.83984375,21214.98046875,20889.01953125,20944.669921875,20944.669921875,1876429100,-216.243776259289,41.34565456934904,20948.34340065196,400.190625,0
1058,1059,2022-04-21,20780.859375,20920.599609375,20483.859375,20682.220703125,20682.220703125,2226185800,-261.3773645366455,38.94972358375312,20710.08021336015,354.284765625,0
1059,1060,2022-04-22,20261.609375,20709.490234375,20184.9609375,20638.51953125,20638.51953125,2351346100,-297.24591191734726,38.54914140545175,20596.732059145925,335.446484375,1
1060,1061,2022-04-25,20284.599609375,20284.599609375,19784.279296875,19869.33984375,19869.33984375,2912292500,-383.3196957692635,32.26024655580275,20029.47815738445,362.268359375,1
1061,1062,2022-04-26,19989.0390625,20258.640625,19858.359375,19934.7109375,19934.7109375,2565706600,-441.17331728265344,33.256819629910936,19856.72796116253,416.584375,1
1062,1063,2022-04-27,19723.4609375,20053.109375,19665.490234375,19946.359375,19946.359375,2361021600,-480.54339248792894,33.44471440113226,19827.686327226067,437.56640625,1
1063,1064,2022-04-28,20118.7890625,20286.830078125,19956.669921875,20276.169921875,20276.169921875,2255667000,-479.60294177282776,38.70617218951843,20080.06143863176,449.898046875,0
1064,1065,2022-04-29,20271.400390625,21176.580078125,20040.0703125,21089.390625,21089.390625,2727108500,-408.5282540199951,49.34056000051888,20783.33593755653,428.58203125,0
1065,1066,2022-05-03,20927.619140625,21291.80078125,20648.529296875,21101.890625,21101.890625,1741666900,-347.1902137119978,49.48563644569331,21096.580060837696,550.978125,0
1066,1067,2022-05-04,21025.69921875,21047.130859375,20772.80078125,20869.51953125,20869.51953125,1139909500,-313.7134863201245,46.80238554858951,21044.16892170389,579.568359375,0
1067,1068,2022-05-05,21163.150390625,21284.849609375,20776.970703125,20793.400390625,20793.400390625,1827136200,-289.98238079149814,45.92393429355621,20940.2457802474,554.378125,0
1068,1069,2022-05-06,20287.060546875,20320.279296875,19973.470703125,20001.9609375,20001.9609375,2110559000,-331.21976296803405,37.94852347158769,20319.45599657302,578.430078125,0
1069,1070,2022-05-10,19300.6796875,19758.630859375,19178.890625,19633.689453125,19633.689453125,2785651600,-389.13145131325655,34.910409903586995,19787.303824871942,581.759765625,1
1070,1071,2022-05-11,19511.80078125,20083.490234375,19474.029296875,19824.5703125,19824.5703125,1958419000,-414.8423471171991,37.694691427047545,19711.69038896983,470.405859375,1
1071,1072,2022-05-12,19556.890625,19731.26953125,19342.890625,19380.33984375,19380.33984375,2273639300,-465.6958516260747,34.04477651059197,19397.68934723389,463.64375,1
1072,1073,2022-05-13,19615.990234375,19925.439453125,19608.259765625,19898.76953125,19898.76953125,2075261400,-458.8750512939878,41.200335998905615,19656.07669918304,486.453515625,1
1073,1074,2022-05-16,20131.529296875,20173.220703125,19764.9609375,19950.2109375,19950.2109375,1796370300,-444.19818613301686,41.87419806718156,19831.846235823054,448.313671875,1
1074,1075,2022-05-17,20193.599609375,20626.419921875,20169.240234375,20602.51953125,20602.51953125,2207409300,-375.6011169341582,49.74000932233331,20378.11954390653,460.60390625,0
1075,1076,2022-05-18,20674.23046875,20711.9296875,20389.609375,20644.279296875,20644.279296875,1945972100,-314.24535643580384,50.2045819119304,20640.32801584861,436.091796875,0
1076,1077,2022-05-19,20146.9609375,20277.939453125,19924.869140625,20120.6796875,20120.6796875,2120940500,-304.3620900532078,44.633744924248575,20363.51661826016,378.663671875,0
1077,1078,2022-05-20,20470.94921875,20794.130859375,20408.6796875,20717.240234375,20717.240234375,2173124300,-245.5614007998556,51.26852524664841,20642.280391013912,371.601953125,0
1078,1079,2022-05-23,20608.650390625,20642.759765625,20303.55078125,20470.060546875,20470.060546875,1696099800,-216.41210194551968,48.66625577391103,20577.08394790925,385.25625,1
1079,1080,2022-05-24,20420.140625,20509.619140625,19989.619140625,20112.099609375,20112.099609375,1825206400,-219.66338586938585,45.096398576701226,20280.871520039047,371.44609375,1
1080,1081,2022-05-25,20115.560546875,20370.740234375,20067.98046875,20171.26953125,20171.26953125,2097456800,-214.9872939123561,45.80408281372526,20187.486757795832,384.01015625,1
1081,1082,2022-05-26,20272.220703125,20272.220703125,19890.759765625,20116.19921875,20116.19921875,1855500300,-213.26676481312825,45.21987245849017,20112.75838200345,380.098046875,1
1082,1083,2022-05-27,20646.060546875,20779.75,20494.150390625,20697.359375,20697.359375,2565822400,-163.12802710218602,52.15514142809052,20496.49953501292,385.776171875,1
1083,1084,2022-05-30,20933.5,21169.080078125,20885.01953125,21123.9296875,21123.9296875,2609326500,-87.95813043860107,56.50758611605179,20965.92002364591,365.805859375,1
1084,1085,2022-05-31,21106.41015625,21415.19921875,21029.720703125,21415.19921875,21415.19921875,3919117100,-4.82678861739987,59.23454972510938,21360.25822606267,354.776171875,1
1085,1086,2022-06-01,21407.7890625,21411.94921875,21154.0390625,21294.939453125,21294.939453125,2073470900,50.76623906863461,57.6279453496325,21418.06847900407,327.871875,1
1086,1087,2022-06-02,21057.0390625,21115.779296875,20884.16015625,21082.130859375,21082.130859375,1816141700,76.76731323497006,54.79568168865697,21260.313158389094,318.901953125,1
1087,1088,2022-06-06,21282.509765625,21691.919921875,21030.0703125,21653.900390625,21653.900390625,2244704900,141.8749286703096,60.42366326827697,21569.92467390708,288.93359375,0
1088,1089,2022-06-07,21577.48046875,21744.4609375,21394.58984375,21531.669921875,21531.669921875,2145401800,181.5177816761097,58.74002035179359,21600.72198631045,364.18359375,0
1089,1090,2022-06-08,21788.890625,22064.119140625,21734.490234375,22014.58984375,22014.58984375,2943006300,249.03194481683025,63.11317233156523,21932.522901100845,377.345703125,0
1090,1091,2022-06-09,22121.529296875,22142.8203125,21737.939453125,21869.05078125,21869.05078125,2544549600,287.479732094409,61.0142985678899,21953.47967175094,366.17578125,0
1091,1092,2022-06-10,21522.5,21935.009765625,21487.91015625,21806.1796875,21806.1796875,2686148300,309.31116214556096,60.08471921137652,21894.2156472372,395.569921875,0
1092,1093,2022-06-13,21162.529296875,21320.150390625,20993.759765625,21067.580078125,21067.580078125,2607011600,263.9710184218748,50.374887961212046,21331.47408188728,438.666015625,1
1093,1094,2022-06-14,20783.5390625,21175.009765625,20717.640625,21067.990234375,21067.990234375,1965884200,225.472616078001,50.37968344161285,21084.23121684284,371.57421875,1
1094,1095,2022-06-15,21111.3203125,21431.0703125,21111.3203125,21308.2109375,21308.2109375,2301321000,211.9034667293417,53.2303135129553,21162.82983919328,393.073828125,0
1095,1096,2022-06-16,21515.640625,21545.83984375,20697.41015625,20845.4296875,20845.4296875,2341100400,161.94048969857977,47.56156171072377,20890.555515377528,391.098046875,1
1096,1097,2022-06-17,20716.740234375,21145.939453125,20697.169921875,21075.0,21075.0,3097480100,139.26353274058783,50.38430972284039,20950.467184413745,479.8078125,1
1097,1098,2022-06-20,20948.80078125,21175.98046875,20839.01953125,21163.91015625,21163.91015625,2085205800,127.00218539184424,51.47378924729916,21058.419160631383,480.141796875,1
1098,1099,2022-06-21,21264.98046875,21564.869140625,21175.94921875,21559.58984375,21559.58984375,2133396900,147.51258991471695,56.09437721163467,21395.45046303594,482.255859375,1
1099,1100,2022-06-22,21469.740234375,21519.580078125,21008.33984375,21008.33984375,21008.33984375,2470631200,117.92658103759824,49.08246093512346,21155.28356630632,468.566015625,1
1100,1101,2022-06-23,21157.580078125,21443.58984375,21010.890625,21273.869140625,21273.869140625,2007274200,114.58459114341169,52.18307398799254,21232.77206224718,506.8640625,1
1101,1102,2022-06-24,21450.6796875,21762.669921875,21408.66015625,21719.060546875,21719.060546875,2410823300,146.1742600594407,56.91978646336139,21581.082999091945,423.71796875,1
1102,1103,2022-06-27,21976.80078125,22414.4296875,21976.80078125,22229.51953125,22229.51953125,2994729200,209.9785719516658,61.61500317252872,22085.794096871,404.766015625,0
1103,1104,2022-06-28,22144.630859375,22449.310546875,21952.439453125,22418.970703125,22418.970703125,2873985100,272.68770099740505,63.21729842439802,22417.764953558388,424.899609375,0
1104,1105,2022-06-29,22125.609375,22289.0703125,21844.05078125,21996.890625,21996.890625,2834486800,285.04102719709044,57.46228705857884,22231.31182051048,446.48984375,0
1105,1106,2022-06-30,21917.44921875,22111.91015625,21719.169921875,21859.7890625,21859.7890625,2822730100,280.5343515450222,55.68886995799761,22022.021282571528,433.245703125,0
1106,1107,2022-07-04,21690.6796875,21886.349609375,21458.630859375,21830.349609375,21830.349609375,2203708000,271.458061237332,55.29424916318487,21894.433390817696,425.25390625,0
1107,1108,2022-07-05,22053.16015625,22198.509765625,21799.189453125,21853.0703125,21853.0703125,2143810000,263.06594616022994,55.55600798961659,21850.83140377459,439.995703125,0
1108,1109,2022-07-06,21777.640625,21833.400390625,21286.66015625,21586.66015625,21586.66015625,2886434300,232.24093246836128,51.7312446931769,21645.92936671161,432.333984375,0
1109,1110,2022-07-07,21352.69921875,21643.580078125,21200.9296875,21643.580078125,21643.580078125,1744594800,209.98428095088093,52.48392796641223,21602.621590368828,442.3078125,0
1110,1111,2022-07-08,21961.75,21961.75,21614.650390625,21725.779296875,21725.779296875,1565420200,196.7109528423025,53.60896875863185,21652.48466964333,441.833984375,0
1111,1112,2022-07-11,21470.76953125,21470.76953125,21001.630859375,21124.19921875,21124.19921875,1693929400,136.08060746131014,45.1782012607029,21259.873964024275,432.705859375,0
1112,1113,2022-07-12,20905.0703125,21084.08984375,20779.58984375,20844.740234375,20844.740234375,1745240700,64.73439956354196,41.883036505082906,20903.635486156538,440.98984375,0
1113,1114,2022-07-13,20911.529296875,21040.33984375,20751.48046875,20797.94921875,20797.94921875,2056959300,4.366042846613709,41.339359431261215,20739.62776498983,422.02578125,1
1114,1115,2022-07-14,20818.26953125,20888.80078125,20554.150390625,20751.2109375,20751.2109375,2371204800,-46.70926810364472,40.770062056659626,20665.163984537416,370.449609375,0
1115,1116,2022-07-15,20522.109375,20656.9609375,20215.970703125,20297.720703125,20297.720703125,2526023900,-122.36909716748414,35.641338109013844,20341.37390274124,348.849609375,1
1116,1117,2022-07-18,20479.580078125,20866.330078125,20294.140625,20846.1796875,20846.1796875,2053608500,-136.50050754180484,44.70161191917573,20613.54198679068,367.627734375,0
1117,1118,2022-07-19,20719.19921875,20758.7109375,20549.439453125,20661.060546875,20661.060546875,1287501200,-160.78390287021102,42.525526830028205,20626.31580990508,388.237890625,1
1118,1119,2022-07-20,20968.419921875,21111.779296875,20884.919921875,20890.220703125,20890.220703125,1405277200,-159.69647759621876,46.02814276938997,20803.74320872089,369.1921875,0
1119,1120,2022-07-21,20811.599609375,20827.609375,20527.349609375,20574.630859375,20574.630859375,1760411700,-182.19986154000435,42.21282649235676,20663.229326131343,356.7921875,1
1120,1121,2022-07-22,20717.470703125,20788.4609375,20513.80078125,20609.140625,20609.140625,1327660200,-195.00145043140947,42.77145548196808,20626.205522504835,349.9140625,0
1121,1122,2022-07-25,20516.33984375,20595.08984375,20353.6796875,20562.939453125,20562.939453125,1377192600,-206.49451013485304,42.18351889516912,20580.962567265746,316.648046875,0
1122,1123,2022-07-26,20676.6796875,20952.44921875,20631.8203125,20905.880859375,20905.880859375,1701166300,-185.7886810833079,47.90756035956976,20806.20943205933,250.4921875,0
1123,1124,2022-07-27,20684.48046875,20770.099609375,20572.419921875,20670.0390625,20670.0390625,1729858600,-186.2625061516628,44.63482782803231,20738.51447901577,272.763671875,0
1124,1125,2022-07-28,20705.4609375,20772.630859375,20533.419921875,20622.6796875,20622.6796875,1965166200,-188.2890428160281,43.98502562705396,20670.52797595709,266.927734375,0
1125,1126,2022-07-29,20647.44921875,20647.44921875,20050.05078125,20156.509765625,20156.509765625,2181726400,-224.9183853343602,38.10461256061168,20311.31216983203,254.71796875,1
1126,1127,2022-08-01,20026.599609375,20251.4296875,19883.919921875,20165.83984375,20165.83984375,1970707400,-250.30913594320373,38.28245579020569,20166.95504374448,319.265625,0
1127,1128,2022-08-02,19943.16015625,19943.16015625,19515.5390625,19689.2109375,19689.2109375,2291211500,-305.37132753482365,33.05701983026212,19784.09213864463,344.485546875,1
1128,1129,2022-08-03,19865.689453125,19921.91015625,19685.48046875,19767.08984375,19767.08984375,1789743100,-338.818643781422,34.627180538477035,19692.94623340428,365.883984375,0
1129,1130,2022-08-04,20011.25,20216.580078125,19995.4609375,20174.0390625,20174.0390625,1924409500,-328.6994394158646,42.24969728076599,19966.370299539984,373.633984375,0
1130,1131,2022-08-05,20283.58984375,20283.58984375,20096.5390625,20201.939453125,20201.939453125,1635424000,-314.79975310334703,42.74262962697623,20123.38610152362,370.015625,0
1131,1132,2022-08-08,20065.349609375,20171.890625,19954.0390625,20045.76953125,20045.76953125,1376942200,-312.7802233715738,40.65103987800196,20085.81462281741,287.94609375,0
1132,1133,2022-08-09,20039.30078125,20250.869140625,19856.23046875,20003.439453125,20003.439453125,1497207600,-311.0102821116707,40.0785554378186,20038.466277147567,258.014453125,0
1133,1134,2022-08-10,19956.509765625,19956.509765625,19469.109375,19610.83984375,19610.83984375,1730318000,-337.3977866346904,35.136216765992046,19741.73885811968,251.41796875,1
1134,1135,2022-08-11,19840.5703125,20082.4296875,19789.9609375,20082.4296875,20082.4296875,1600822900,-316.60706575803124,44.05987871116599,19949.55079745146,301.612109375,0
1135,1136,2022-08-12,20158.2890625,20208.01953125,20011.380859375,20175.619140625,20175.619140625,1567854600,-289.27606521212147,45.651057337267815,20113.88242811577,315.88203125,0
1136,1137,2022-08-15,20038.48046875,20260.66015625,19984.0390625,20040.859375,20040.859375,1393358500,-275.31636158399124,43.71463298140296,20088.76457152617,317.799609375,0
1137,1138,2022-08-16,20107.140625,20173.400390625,19662.609375,19830.51953125,19830.51953125,1947792800,-278.02101024760486,40.80518228968497,19924.127605966933,329.553515625,0
1138,1139,2022-08-17,19995.76953125,20069.849609375,19800.580078125,19922.44921875,19922.44921875,1411797700,-269.6382840125734,42.60318715435388,19915.543973738822,352.783984375,0
1139,1140,2022-08-18,19991.939453125,19991.939453125,19675.4609375,19763.91015625,19763.91015625,1586624700,-272.6448107912511,40.32818884464253,19803.25733779801,309.1578125,1
1140,1141,2022-08-19,19656.80078125,19898.1796875,19656.80078125,19773.029296875,19773.029296875,1399802300,-271.1658355304862,40.52492144088543,19764.77691156871,313.959765625,1
1141,1142,2022-08-22,19572.419921875,19825.9296875,19564.189453125,19656.98046875,19656.98046875,1596111900,-276.1743416520476,38.7730254318761,19672.73010107012,322.9078125,1
1142,1143,2022-08-23,19644.23046875,19701.55078125,19377.08984375,19503.25,19503.25,1847479400,-289.214498181449,36.52070991788033,19531.488994210973,319.931640625,1
1143,1144,2022-08-24,19542.240234375,19542.240234375,19189.5390625,19268.740234375,19268.740234375,1997568500,-314.84258504857644,33.33915254644124,19314.543237760863,282.665625,1
1144,1145,2022-08-25,19418.4609375,19990.310546875,19418.4609375,19968.380859375,19968.380859375,1684299400,-275.5218330493335,47.91705004569321,19726.281524182497,299.351953125,0
1145,1146,2022-08-26,20138.689453125,20185.150390625,20050.970703125,20170.0390625,20170.0390625,1868937800,-225.48843185420264,51.22776847184428,20057.47247847784,350.426171875,0
1146,1147,2022-08-29,19960.2890625,20073.939453125,19889.669921875,20023.220703125,20023.220703125,1595204700,-195.4308107898796,48.7957982364825,20090.159876525737,328.986328125,0
1147,1148,2022-08-30,20062.73046875,20062.73046875,19645.5703125,19949.029296875,19949.029296875,1658925400,-175.5726636079744,47.56690092495905,20036.491873982333,313.4921875,0
1148,1149,2022-08-31,19589.849609375,20173.01953125,19564.83984375,19954.390625,19954.390625,2783305100,-157.58577381607756,47.66946418506265,20004.658402747857,332.03203125,0
1149,1150,2022-09-01,19761.720703125,19839.509765625,19532.859375,19597.310546875,19597.310546875,2000258900,-170.1826524470307,41.80424092655315,19732.024388901893,383.127734375,0
1150,1151,2022-09-02,19572.470703125,19630.80078125,19342.490234375,19452.08984375,19452.08984375,2095560800,-189.6971558693185,39.66668361669808,19510.24546735697,330.087890625,0
1151,1152,2022-09-05,19299.08984375,19299.08984375,19064.7890625,19225.69921875,19225.69921875,2181084500,-220.88415677430748,36.53072512955942,19264.10966166818,360.9140625,1
1152,1153,2022-09-06,19261.69921875,19358.01953125,19107.599609375,19202.73046875,19202.73046875,1716319000,-244.6334833320725,36.21787882465232,19157.602240192457,370.9203125,0
1153,1154,2022-09-07,18915.869140625,19068.900390625,18818.779296875,19044.30078125,19044.30078125,1839592500,-273.09092526955646,34.05169475974937,19020.47141834976,337.572265625,0
1154,1155,2022-09-08,19043.83984375,19075.740234375,18803.759765625,18854.619140625,18854.619140625,1718131700,-307.40579355796217,31.613760870603684,18847.63552209923,265.960546875,0
1155,1156,2022-09-09,18893.650390625,19417.560546875,18893.650390625,19362.25,19362.25,1994834000,-290.29269253967504,43.31113444938017,19150.81297076136,259.0265625,0
1156,1157,2022-09-13,19404.640625,19492.060546875,19296.25,19326.859375,19326.859375,1787223000,-276.3999972399906,42.761970213000986,19273.742621660705,306.146484375,0
1157,1158,2022-09-14,18933.30078125,18989.220703125,18797.7890625,18847.099609375,18847.099609375,1731976600,-300.6369836819468,36.08279115198132,18991.482597303275,298.4484375,0
1158,1159,2022-09-15,18833.900390625,19013.029296875,18833.900390625,18930.380859375,18930.380859375,1797327700,-309.55649461303256,37.89618344226468,18928.82926620581,286.65078125,0
1159,1160,2022-09-16,18732.439453125,18905.279296875,18678.220703125,18761.689453125,18761.689453125,2793919500,-326.4738704039046,35.68756216282928,18791.82285133728,272.45234375,0
1160,1161,2022-09-19,18695.349609375,18697.08984375,18494.5390625,18565.970703125,18565.970703125,1745749500,-351.6206164462783,33.26519479585852,18604.435972050185,263.46796875,0
1161,1162,2022-09-20,18700.6796875,18861.470703125,18685.4609375,18781.419921875,18781.419921875,1478169400,-350.1285781866427,38.23524760685,18687.877215984805,199.19609375,0
1162,1163,2022-09-21,18638.849609375,18638.849609375,18434.650390625,18444.619140625,18444.619140625,1629375400,-371.8368318642897,33.97546996994407,18500.63229382207,195.2359375,0
1163,1164,2022-09-22,18080.9296875,18195.08984375,17965.330078125,18147.94921875,18147.94921875,1729134100,-408.27324282268455,30.72801837413266,18220.57599508668,197.789453125,0
1164,1165,2022-09-23,18055.58984375,18165.94921875,17926.2890625,17933.26953125,17933.26953125,1776795400,-449.2930470741594,28.59785554401583,17963.719744582024,207.915625,0
1165,1166,2022-09-26,17781.869140625,18077.640625,17727.400390625,17855.140625,17855.140625,2557096600,-482.5434270053811,27.841414614230544,17819.63575175501,210.4359375,0
1166,1167,2022-09-27,17838.650390625,17904.2109375,17648.419921875,17860.310546875,17860.310546875,1900500000,-502.6828086594105,27.977173614510303,17785.9979172643,239.973828125,1
1167,1168,2022-09-28,17703.390625,17703.390625,17184.5390625,17250.880859375,17250.880859375,2948457300,-561.3484211101786,22.583384535964623,17365.40243880085,255.930078125,1
1168,1169,2022-09-29,17570.169921875,17629.669921875,17046.830078125,17165.869140625,17165.869140625,2534665600,-607.6959363937167,21.94773219936256,17145.989153366547,318.860546875,1
1169,1170,2022-09-30,17165.9296875,17344.810546875,17016.279296875,17222.830078125,17222.830078125,2113942500,-632.5388899760474,23.50143140044885,17121.67323708154,389.4765625,0
1170,1171,2022-10-03,17050.25,17252.109375,16906.9609375,17079.509765625,17079.509765625,1361001600,-656.2272815009383,22.298679995788405,17039.04361786073,407.25078125,0
1171,1172,2022-10-05,17811.970703125,18164.19921875,17682.849609375,18087.970703125,18087.970703125,2256107700,-586.861162678546,44.01150633601139,17735.412717948195,406.232421875,0
1172,1173,2022-10-06,18100.48046875,18143.849609375,17958.140625,18012.150390625,18012.150390625,1082368000,-531.8749559068347,43.03775351478457,17993.55392364792,451.344140625,0
1173,1174,2022-10-07,17851.619140625,17881.869140625,17717.73046875,17740.05078125,17740.05078125,1129251000,-504.43929316224967,39.6475491853911,17897.83350134215,384.715625,0
1174,1175,2022-10-10,17449.359375,17449.359375,17174.609375,17216.66015625,17216.66015625,1771824300,-518.9474785542479,34.08556794983262,17468.859029018025,300.975390625,0
1175,1176,2022-10-11,17194.73046875,17206.509765625,16789.970703125,16832.359375,16832.359375,1797693500,-555.0568316698627,30.682053441070323,17005.201693345905,290.219140625,1
1176,1177,2022-10-12,16758.26953125,17040.69921875,16438.599609375,16701.029296875,16701.029296875,2407431400,-587.4986748824449,29.594511859167497,16723.45672860711,304.497265625,0
1177,1178,2022-10-13,16700.650390625,16736.58984375,16389.109375,16389.109375,16389.109375,2241934000,-631.1034327070265,27.134449799631724,16406.695790193542,328.647265625,0
1178,1179,2022-10-14,16671.6796875,17028.6796875,16535.369140625,16587.689453125,16587.689453125,2322665100,-642.2334967623938,31.063275598310483,16439.404218860665,361.0015625,0
1179,1180,2022-10-17,16479.740234375,16754.51953125,16308.9501953125,16612.900390625,16612.900390625,2061247900,-641.6236032529232,31.567750244282934,16502.1544269811,426.8359375,0
1180,1181,2022-10-18,16860.19921875,16914.580078125,16558.41015625,16914.580078125,16914.580078125,1971282000,-609.7682004662674,37.46505076265017,16762.72728528404,460.9998046875,0
1181,1182,2022-10-19,16805.91015625,16923.119140625,16508.369140625,16511.279296875,16511.279296875,1713974900,-610.0334805426355,33.32987644151025,16602.098398862174,448.9259765625,0
1182,1183,2022-10-20,16230.7900390625,16452.970703125,16010.7197265625,16280.2197265625,16280.2197265625,2295268600,-621.7214750371677,31.20482783055149,16371.5971674118,411.4560546875,0
1183,1184,2022-10-21,16331.1103515625,16359.0400390625,16137.1796875,16211.1201171875,16211.1201171875,2052413100,-629.3058102176437,30.57696346691364,16230.835739098464,430.41015625,0
1184,1185,2022-10-24,15894.75,15993.8798828125,15082.83984375,15180.6904296875,15180.6904296875,3597357500,-710.2758962112639,23.10964373311644,15458.021127502856,376.1201171875,0
1185,1186,2022-10-25,15242.099609375,15435.3701171875,14947.3896484375,15165.58984375,15165.58984375,3275325600,-766.8242907116928,23.020917276637974,15135.36174680663,469.2142578125,1
1186,1187,2022-10-26,15096.3203125,15584.0595703125,15041.400390625,15317.669921875,15317.669921875,2718640800,-790.2581059175936,26.09827289494119,15144.584370726589,495.5763671875,1
1187,1188,2022-10-27,15721.26953125,15833.2802734375,15410.9697265625,15427.9404296875,15427.9404296875,2526173200,-790.8156345193092,28.33535357828049,15266.168547667869,521.158203125,0
1188,1189,2022-10-28,15424.9404296875,15441.990234375,14770.08984375,14863.0595703125,14863.0595703125,3051258500,-827.3020216700079,24.28056658725625,14948.99689667308,517.1701171875,1
1189,1190,2022-10-31,14830.6904296875,15113.150390625,14597.3095703125,14687.01953125,14687.01953125,4183641700,-860.5033592013806,23.16789923736924,14708.048474471889,607.178125,1
1190,1191,2022-11-01,14859.919921875,15632.849609375,14859.919921875,15455.26953125,15455.26953125,3787359000,-815.4245967635525,36.7828799533722,15170.234360096068,528.13828125,1
1191,1192,2022-11-02,15389.5498046875,15867.240234375,15276.759765625,15827.169921875,15827.169921875,2774638200,-741.1466224189444,42.12906031085436,15651.750462618862,585.128125,1
1192,1193,2022-11-03,15477.740234375,15623.1796875,15301.669921875,15339.490234375,15339.490234375,2544805200,-713.408735853578,37.63449488863725,15512.182480948528,594.6923828125,1
1193,1194,2022-11-04,15442.759765625,16513.16015625,15442.759765625,16161.1396484375,16161.1396484375,3951121100,-618.0020767577389,47.74885304560525,16013.322131454544,574.5322265625,1
1194,1195,2022-11-07,16031.7900390625,16821.890625,15980.849609375,16595.91015625,16595.91015625,3227830100,-501.5279634325652,52.169231495072765,16520.622807906446,654.2322265625,1
